Open,Close,High,Low,Volume,Date
4.26,4.29,4.3125,4.2575,142,750.00,01/23/14
4.25,4.2625,4.29,4.245,104,673.00,01/22/14
4.24,4.25,4.2575,4.21,118,065.00,01/21/14
4.27,4.24,4.28,4.2225,87,707.00,01/17/14
4.2575,4.28,4.3,4.25,121,640.00,01/16/14
4.31,4.2575,4.315,4.255,106,600.00,01/15/14
4.335,4.315,4.34,4.2725,146,194.00,01/14/14
4.3175,4.345,4.355,4.305,205,540.00,01/13/14
0,4.33,4.33,4.075,334,177.00,01/10/14
4.16,4.12,4.1675,4.0875,202,627.00,01/09/14
4.2525,4.17,4.2775,4.1475,210,194.00,01/08/14
4.27,4.26,4.3,4.2525,111,626.00,01/07/14
4.235,4.2775,4.28,4.235,87,449.00,01/06/14
4.205,4.235,4.24,4.17,98,847.00,01/03/14
4.22,4.205,4.2725,4.185,122,930.00,01/02/14
4.235,4.22,4.235,4.2125,65,338.00,12/31/13
4.265,4.235,4.2675,4.23,50,284.00,12/30/13
4.2625,4.275,4.29,4.26,44,649.00,12/27/13
4.33,4.2625,4.33,4.26,65,664.00,12/26/13
4.335,4.345,4.3575,4.3175,23,451.00,12/24/13
4.33,4.3425,4.36,4.3175,58,405.00,12/23/13
4.2975,4.3325,4.3425,4.275,85,083.00,12/20/13
4.25,4.305,4.31,4.2425,87,702.00,12/19/13
4.26,4.25,4.2975,4.23,71,609.00,12/18/13
4.23,4.2675,4.29,4.22,80,091.00,12/17/13
4.2575,4.2325,4.265,4.205,103,672.00,12/16/13
4.3,4.255,4.3,4.205,294.00,12/13/13
4.3125,4.2825,4.3175,4.2425,1,626.00,12/12/13
4.275,4.3125,4.32,4.26,1,767.00,12/11/13
4.28,4.275,4.3125,4.2175,3,072.00,12/10/13
4.24,4.285,4.29,4.2275,1,378.00,12/09/13
4.225,4.24,4.25,4.195,1,500.00,12/06/13
4.255,4.2275,4.2625,4.205,2,172.00,12/05/13
4.215,4.255,4.3,4.18,7,389.00,12/04/13
4.165,4.22,4.23,4.15,8,290.00,12/03/13
4.1475,4.165,4.1725,4.1,13,832.00,12/02/13
4.1875,4.1525,4.195,4.13,19,617.00,11/29/13
4.18,4.1725,4.2225,4.1625,114,726.00,11/27/13
4.2475,4.185,4.25,4.1575,107,471.00,11/26/13
4.225,4.2475,4.265,4.2225,84,769.00,11/25/13
4.2225,4.2225,4.2675,4.205,153,955.00,11/22/13
4.17,4.23,4.24,4.1675,158,321.00,11/21/13
4.175,4.17,4.19,4.15,117,563.00,11/20/13
4.1175,4.1775,4.19,4.1075,162,342.00,11/19/13
4.215,4.12,4.225,4.115,229,790.00,11/18/13
4.26,4.22,4.3,4.215,203,231.00,11/15/13
4.2975,4.265,4.3125,4.255,153,180.00,11/14/13
4.32,4.2975,4.345,4.2875,212,175.00,11/13/13
4.3425,4.3225,4.38,4.3025,155,744.00,11/12/13
4.2725,4.3475,4.3725,4.2725,240,756.00,11/11/13
4.195,4.2675,4.295,4.155,349,349.00,11/08/13
4.21,4.205,4.2425,4.2,214,294.00,11/07/13
4.245,4.2125,4.26,4.2075,179,900.00,11/06/13
4.255,4.25,4.27,4.24,157,310.00,11/05/13
4.2625,4.2625,4.2875,4.2525,138,926.00,11/04/13
4.2775,4.2725,4.2975,4.2575,162,603.00,11/01/13
4.3,4.2825,4.3625,4.27,212,155.00,10/31/13
4.315,4.3025,4.35,4.295,134,124.00,10/30/13
4.3025,4.32,4.34,4.2825,145,788.00,10/29/13
4.39,4.3075,4.4,4.3025,181,744.00,10/28/13
4.4,4.4,4.42,4.395,102,915.00,10/25/13
4.42,4.4025,4.445,4.385,136,489.00,10/24/13
4.38,4.4275,4.4625,4.375,144,716.00,10/23/13
4.4325,4.3825,4.445,4.375,82,961.00,10/22/13
4.405,4.44,4.445,4.38,94,316.00,10/21/13
4.425,4.415,4.4775,4.4075,105,533.00,10/18/13
4.42,4.43,4.465,4.415,98,243.00,10/17/13
4.43,4.4275,4.46,4.39,109,903.00,10/16/13
4.365,4.435,4.44,4.36,117,078.00,10/15/13
4.3275,4.37,4.375,4.32,78,043.00,10/14/13
4.365,4.3325,4.37,4.325,89,346.00,10/11/13
4.43,4.3825,4.465,4.365,101,233.00,10/10/13
4.415,4.435,4.47,4.405,97,120.00,10/09/13
4.485,4.4175,4.4975,4.3975,117,215.00,10/08/13
4.4275,4.4925,4.495,4.415,136,957.00,10/07/13
4.395,4.4325,4.4375,4.3875,71,266.00,10/04/13
4.3875,4.3925,4.4375,4.38,90,013.00,10/03/13
4.3875,4.39,4.41,4.35,103,128.00,10/02/13
4.4125,4.39,4.4475,4.3525,145,501.00,10/01/13
4.525,4.415,4.62,4.4075,215,909.00,09/30/13
4.565,4.54,4.59,4.53,82,567.00,09/27/13
4.545,4.5675,4.5775,4.51,69,442.00,09/26/13
4.4825,4.5475,4.5675,4.4825,94,389.00,09/25/13
4.525,4.4875,4.57,4.48,95,147.00,09/24/13
4.5,4.5325,4.55,4.4825,77,009.00,09/23/13
4.595,4.5125,4.595,4.52,109,303.00,09/20/13
4.57,4.595,4.6325,4.555,108,139.00,09/19/13
4.54,4.5625,4.57,4.52,90,770.00,09/18/13
4.57,4.54,4.685,4.5325,135,002.00,09/17/13
4.575,4.565,4.62,4.54,89,587.00,09/16/13
4.7975,4.59,4.8075,4.5,834.00,09/13/13
4.7975,4.79,4.8575,4.6625,2,100.00,09/12/13
4.745,4.7975,4.8025,4.73,2,688.00,09/11/13
4.755,4.7475,4.765,4.7225,5,132.00,09/10/13
4.91,4.7725,4.935,4.755,4,916.00,09/09/13
4.8925,4.915,4.925,4.8425,2,827.00,09/06/13
4.9375,4.895,4.95,4.835,5,759.00,09/05/13
4.97,4.94,4.97,4.875,7,431.00,09/04/13
5.0125,4.98,5.045,4.86,11,334.00,09/03/13
4.9675,4.95,4.995,4.8775,28,563.00,08/30/13
5.0375,4.9725,5.045,4.96,51,654.00,08/29/13
5,5.0425,5.0675,4.955,48,619.00,08/28/13
5.15,4.9975,5.1925,4.9875,44,051.00,08/27/13
5.0075,5.1575,5.2275,5.0075,59,883.00,08/26/13
4.875,4.955,5,4.87,54,075.00,08/23/13
4.97,4.875,4.9875,4.865,58,198.00,08/22/13
4.835,4.98,4.995,4.82,62,769.00,08/21/13
4.9275,4.8375,4.9425,4.825,35,997.00,08/20/13
4.8325,4.9325,4.9375,4.7825,46,109.00,08/19/13
4.81,4.7375,4.8375,4.685,52,252.00,08/16/13
4.65,4.815,4.85,4.6425,72,975.00,08/15/13
4.5525,4.6475,4.6575,4.55,73,493.00,08/14/13
4.72,4.5525,4.765,4.5375,99,713.00,08/13/13
4.655,4.72,4.8,4.57,102,594.00,08/12/13
4.73,4.6575,4.7675,4.64,71,701.00,08/09/13
4.68,4.735,4.755,4.68,81,020.00,08/08/13
4.72,4.6825,4.7625,4.6725,81,509.00,08/07/13
4.69,4.7225,4.755,4.655,62,910.00,08/06/13
4.73,4.6925,4.75,4.655,67,422.00,08/05/13
4.875,4.76,4.8925,4.7525,76,658.00,08/02/13
4.99,4.875,4.9975,4.865,61,748.00,08/01/13
4.955,4.99,4.995,4.93,69,690.00,07/31/13
4.8975,4.955,4.9725,4.895,53,592.00,07/30/13
4.92,4.8925,4.975,4.8825,54,740.00,07/29/13
4.9525,4.92,4.9975,4.9075,60,273.00,07/26/13
5.085,4.96,5.1075,4.9225,114,837.00,07/25/13
5.225,5.0825,5.2425,5.0775,90,023.00,07/24/13
5.3925,5.225,5.3925,5.215,86,195.00,07/23/13
5.4425,5.4075,5.45,5.3625,43,195.00,07/22/13
5.3975,5.44,5.455,5.3675,71,463.00,07/19/13
5.375,5.41,5.425,5.32,64,997.00,07/18/13
5.4625,5.385,5.49,5.3775,39,478.00,07/17/13
5.4,5.4525,5.4975,5.39,49,427.00,07/16/13
5.425,5.3625,5.4375,5.345,45,345.00,07/15/13
7.18,5.455,7.265,7.005,757.00,07/12/13
7.12,7.1675,7.3,7.09,2,937.00,07/11/13
7.0375,7.0975,7.1175,7.0325,1,902.00,07/10/13
6.92,7.04,7.1,6.92,3,254.00,07/09/13
6.84,6.9175,6.95,6.84,3,634.00,07/08/13
6.78,6.8475,6.87,6.7775,2,171.00,07/05/13
6.74,6.7825,6.8175,6.7,2,905.00,07/03/13
6.525,6.7275,6.785,6.51,5,787.00,07/02/13
6.785,6.555,6.9,6.535,15,655.00,07/01/13
6.68,6.7925,6.855,6.5225,34,272.00,06/28/13
6.64,6.6725,6.7,6.605,73,620.00,06/27/13
6.585,6.645,6.67,6.585,57,623.00,06/26/13
6.54,6.5675,6.6075,6.52,45,021.00,06/25/13
6.6,6.5325,6.6025,6.505,40,735.00,06/24/13
6.73,6.6175,6.7375,6.6025,69,331.00,06/21/13
6.7975,6.7325,6.7975,6.675,65,625.00,06/20/13
6.72,6.8225,6.835,6.6525,117,585.00,06/19/13
6.6775,6.7325,6.7725,6.625,141,506.00,06/18/13
6.525,6.685,6.72,6.515,98,961.00,06/17/13
6.44,6.55,6.58,6.4375,83,936.00,06/14/13
6.52,6.435,6.53,6.405,108,601.00,06/13/13
6.59,6.5075,6.62,6.4625,123,266.00,06/12/13
6.505,6.595,6.6125,6.4725,98,161.00,06/11/13
6.6125,6.5,6.645,6.485,108,994.00,06/10/13
6.6275,6.6625,6.74,6.595,110,254.00,06/07/13
6.6,6.6325,6.645,6.555,62,892.00,06/06/13
6.6075,6.6075,6.67,6.585,87,496.00,06/05/13
6.555,6.605,6.6425,6.48,80,289.00,06/04/13
6.6125,6.5575,6.69,6.4375,109,361.00,06/03/13
6.54,6.62,6.6575,6.5225,82,622.00,05/31/13
6.6375,6.5425,6.6725,6.495,89,715.00,05/30/13
6.66,6.65,6.6825,6.515,123,162.00,05/29/13
6.59,6.665,6.695,6.55,75,133.00,05/28/13
6.605,6.5725,6.6475,6.555,72,436.00,05/24/13
6.58,6.62,6.6975,6.53,104,116.00,05/23/13
6.4025,6.585,6.5925,6.3775,107,479.00,05/22/13
6.4475,6.4,6.47,6.325,92,363.00,05/21/13
6.52,6.495,6.6075,6.4275,81,199.00,05/20/13
6.4175,6.5275,6.56,6.3825,93,259.00,05/17/13
6.5025,6.415,6.52,6.4025,66,596.00,05/16/13
0,6.5075,6.5975,6.45,72,836.00,05/15/13
7.18,7.0675,7.22,7.0425,580.00,05/14/13
6.94,7.18,7.225,6.94,1,525.00,05/13/13
6.93,6.8775,6.9925,6.72,3,497.00,05/10/13
6.75,6.945,6.98,6.7225,2,161.00,05/09/13
6.7575,6.75,6.795,6.69,2,187.00,05/08/13
6.82,6.765,6.8375,6.7475,3,810.00,05/07/13
6.89,6.7875,6.89,6.755,3,318.00,05/06/13
6.97,6.995,7.05,6.95,4,356.00,05/03/13
6.82,6.975,6.9925,6.7925,6,992.00,05/02/13
6.795,6.8175,6.8625,6.71,7,746.00,05/01/13
6.845,6.8325,6.93,6.7525,25,451.00,04/30/13
6.49,6.84,6.8875,6.49,73,881.00,04/29/13
6.45,6.44,6.45,6.385,58,955.00,04/26/13
6.395,6.4525,6.47,6.385,38,439.00,04/25/13
6.385,6.395,6.4475,6.36,63,141.00,04/24/13
6.475,6.385,6.475,6.38,66,622.00,04/23/13
6.495,6.4575,6.495,6.405,48,574.00,04/22/13
6.4525,6.52,6.5275,6.4275,54,428.00,04/19/13
6.59,6.445,6.645,6.43,104,515.00,04/18/13
6.6275,6.605,6.6525,6.565,85,258.00,04/17/13
6.45,6.6325,6.64,6.41,99,180.00,04/16/13
6.605,6.4675,6.61,6.445,86,806.00,04/15/13
6.5125,6.585,6.5975,6.5125,81,983.00,04/12/13
6.49,6.5125,6.615,6.47,124,197.00,04/11/13
6.44,6.49,6.6675,6.3425,184,371.00,04/10/13
6.3425,6.4425,6.46,6.34,144,603.00,04/09/13
6.275,6.335,6.355,6.275,108,716.00,04/08/13
6.3,6.29,6.3575,6.265,137,290.00,04/05/13
6.425,6.3,6.44,6.27,155,727.00,04/04/13
6.415,6.415,6.47,6.3575,150,452.00,04/03/13
6.47,6.405,6.5375,6.34,184,482.00,04/02/13
6.79,6.4225,6.79,6.365,252,085.00,04/01/13
0,6.9525,0,0,,03/29/13
7.34,6.9525,7.3625,6.9525,192,231.00,03/28/13
7.3,7.3525,7.3775,7.2775,97,930.00,03/27/13
7.315,7.3025,7.3275,7.255,84,921.00,03/26/13
7.255,7.3325,7.34,7.215,86,034.00,03/25/13
7.3225,7.2625,7.33,7.2,108,610.00,03/22/13
7.3125,7.33,7.345,7.265,86,584.00,03/21/13
7.27,7.325,7.33,7.245,113,888.00,03/20/13
7.19,7.285,7.2875,7.185,123,307.00,03/19/13
7.155,7.2,7.21,7.1,84,126.00,03/18/13
0,7.17,7.1975,7.1225,94,921.00,03/15/13
7.42,7.3275,7.4875,7.3,703.00,03/14/13
7.41,7.4125,7.44,7.3,1,655.00,03/13/13
7.3325,7.41,7.4325,7.3,1,774.00,03/12/13
7.265,7.345,7.3675,7.255,1,484.00,03/11/13
7.1275,7.2525,7.2575,7.115,1,660.00,03/08/13
7.0775,7.115,7.135,7.04,1,706.00,03/07/13
7.3225,7.08,7.3225,7.075,5,464.00,03/06/13
7.23,7.32,7.335,7.2275,5,997.00,03/05/13
7.2425,7.23,7.305,7.1525,7,563.00,03/04/13
7.195,7.2425,7.265,7.16,12,729.00,03/01/13
7.095,7.195,7.22,7.095,38,665.00,02/28/13
7.05,7.095,7.1125,7.025,99,570.00,02/27/13
6.935,7.05,7.0575,6.9175,104,058.00,02/26/13
6.9,6.935,6.955,6.875,81,647.00,02/25/13
6.92,6.9025,6.9775,6.9,100,018.00,02/22/13
7,6.9075,7.0125,6.9,109,311.00,02/21/13
6.9675,7.005,7.015,6.9325,112,542.00,02/20/13
7.01,6.9525,7.0325,6.91,107,568.00,02/19/13
6.95,6.9875,7.0325,6.94,114,347.00,02/15/13
6.9575,6.9475,6.9925,6.9,123,051.00,02/14/13
6.965,6.955,7.01,6.8725,170,833.00,02/13/13
7.0225,6.9625,7.0325,6.915,180,981.00,02/12/13
7.09,7.0225,7.1375,7.01,167,895.00,02/11/13
7.105,7.09,7.2075,7.0675,231,476.00,02/08/13
7.2125,7.1075,7.2225,7.1,166,343.00,02/07/13
7.2925,7.225,7.295,7.205,107,576.00,02/06/13
7.34,7.29,7.35,7.24,127,758.00,02/05/13
7.385,7.3425,7.4175,7.3075,90,887.00,02/04/13
7.4025,7.36,7.4625,7.35,142,459.00,02/01/13
7.3925,7.405,7.445,7.3425,150,773.00,01/31/13
7.29,7.4025,7.41,7.255,141,975.00,01/30/13
7.285,7.295,7.325,7.275,96,623.00,01/29/13
7.2275,7.2925,7.2975,7.19,91,526.00,01/28/13
7.25,7.2075,7.275,7.175,98,537.00,01/25/13
7.2025,7.2425,7.26,7.145,117,257.00,01/24/13
7.28,7.2075,7.305,7.1925,108,181.00,01/23/13
7.3025,7.285,7.3475,7.2625,93,510.00,01/22/13
7.245,7.275,7.295,7.23,124,341.00,01/18/13
7.3125,7.245,7.34,7.225,104,685.00,01/17/13
7.3,7.3125,7.35,7.245,144,378.00,01/16/13
7.235,7.305,7.345,7.22,163,053.00,01/15/13
7.1375,7.24,7.2675,7.13,157,219.00,01/14/13
6.985,7.0875,7.2375,6.8625,291,256.00,01/11/13
6.9475,6.9875,7.005,6.945,115,912.00,01/10/13
6.88,6.9425,6.96,6.865,102,408.00,01/09/13
6.855,6.8875,6.945,6.8375,105,834.00,01/08/13
6.805,6.855,6.9,6.78,104,157.00,01/07/13
6.88,6.8025,6.9225,6.795,116,040.00,01/04/13
6.9075,6.8925,6.9475,6.85,96,567.00,01/03/13
7.0625,6.9075,7.0725,6.8775,99,805.00,01/02/13
6.94,6.9825,7,6.8925,52,526.00,12/31/12
6.9175,6.94,6.9625,6.8875,53,315.00,12/28/12
6.9325,6.915,6.955,6.8925,51,286.00,12/27/12
7.05,6.9325,7.0625,6.9225,48,306.00,12/26/12
7.03,7.0425,7.0725,7.005,18,978.00,12/24/12
6.97,7.02,7.0475,6.9675,60,510.00,12/21/12
7.04,6.965,7.05,6.875,144,231.00,12/20/12
7.2125,7.03,7.23,7.015,149,280.00,12/19/12
7.24,7.2,7.2575,7.1525,76,138.00,12/18/12
7.32,7.24,7.3475,7.2125,72,845.00,12/17/12
7.115,7.3075,7.2,7.1025,784.00,12/14/12
7.21,7.1225,7.24,7.0925,2,281.00,12/13/12
7.2425,7.21,7.2725,7.1625,2,201.00,12/12/12
7.27,7.2425,7.3125,7.2,2,900.00,12/11/12
7.31,7.2675,7.3225,7.21,3,655.00,12/10/12
7.48,7.3275,7.49,7.315,4,308.00,12/07/12
7.5275,7.4775,7.535,7.445,3,159.00,12/06/12
7.47,7.5325,7.5475,7.455,8,040.00,12/05/12
7.49,7.465,7.515,7.41,8,491.00,12/04/12
7.52,7.49,7.59,7.4425,11,455.00,12/03/12
7.525,7.48,7.525,7.42,40,140.00,11/30/12
7.59,7.515,7.63,7.51,105,336.00,11/29/12
7.5875,7.6025,7.6325,7.5475,88,285.00,11/28/12
7.465,7.6,7.6025,7.465,115,385.00,11/27/12
7.4475,7.4725,7.53,7.4175,102,604.00,11/26/12
7.4625,7.455,7.49,7.4325,50,322.00,11/23/12
7.43,7.41,7.47,7.38,89,580.00,11/21/12
7.3875,7.4325,7.4725,7.3425,118,462.00,11/20/12
7.265,7.3875,7.4125,7.2625,130,940.00,11/19/12
7.2125,7.27,7.2975,7.11,150,126.00,11/16/12
7.2575,7.2125,7.2775,7.2025,99,538.00,11/15/12
7.23,7.2575,7.2925,7.2025,135,879.00,11/14/12
7.175,7.235,7.2575,7.105,200,960.00,11/13/12
7.3675,7.18,7.435,7.125,237,152.00,11/12/12
7.41,7.3875,7.55,7.335,243,551.00,11/09/12
7.445,7.4125,7.48,7.405,141,826.00,11/08/12
7.405,7.4425,7.5175,7.34,158,617.00,11/07/12
7.355,7.41,7.415,7.355,103,439.00,11/06/12
7.375,7.355,7.45,7.33,110,722.00,11/05/12
7.5,7.395,7.515,7.36,163,965.00,11/02/12
7.555,7.51,7.6325,7.5,143,018.00,11/01/12
7.4175,7.5575,7.5775,7.4175,163,150.00,10/31/12
7.3725,7.4175,7.4375,7.36,92,604.00,10/30/12
7.37,7.37,7.46,7.325,75,381.00,10/29/12
7.42,7.3775,7.4475,7.37,94,719.00,10/26/12
7.535,7.42,7.575,7.4075,132,159.00,10/25/12
7.56,7.545,7.635,7.515,142,679.00,10/24/12
7.61,7.56,7.625,7.495,116,890.00,10/23/12
7.61,7.6125,7.67,7.5875,69,018.00,10/22/12
7.6075,7.615,7.69,7.5825,128,777.00,10/19/12
7.4525,7.6075,7.62,7.445,129,008.00,10/18/12
7.38,7.455,7.4625,7.3625,71,915.00,10/17/12
7.3775,7.3825,7.4525,7.3525,93,798.00,10/16/12
7.515,7.3725,7.515,7.325,113,112.00,10/15/12
7.72,7.5275,7.7275,7.495,134,812.00,10/12/12
7.365,7.7325,7.76,7.3375,234,805.00,10/11/12
7.42,7.3675,7.435,7.3225,106,310.00,10/10/12
7.4175,7.42,7.485,7.4025,79,751.00,10/09/12
7.47,7.42,7.48,7.4,81,782.00,10/08/12
7.565,7.48,7.5825,7.4625,99,722.00,10/05/12
7.565,7.57,7.675,7.53,107,359.00,10/04/12
7.5775,7.5675,7.635,7.47,154,673.00,10/03/12
7.565,7.5825,7.6,7.46,119,563.00,10/02/12
7.6025,7.5675,7.685,7.515,156,891.00,10/01/12
7.165,7.5625,7.5625,7.05,207,570.00,09/28/12
7.25,7.1625,7.2675,7.1175,146,559.00,09/27/12
7.4325,7.2475,7.4475,7.225,154,218.00,09/26/12
7.435,7.4375,7.4925,7.39,81,314.00,09/25/12
7.4675,7.4475,7.5125,7.365,110,230.00,09/24/12
7.455,7.4825,7.545,7.445,116,155.00,09/21/12
7.55,7.46,7.575,7.39,147,810.00,09/20/12
7.4025,7.565,7.5925,7.395,128,760.00,09/19/12
7.4825,7.4,7.54,7.39,159,093.00,09/18/12
7.8075,7.48,7.81,7.47,150,678.00,09/17/12
7.765,7.82,7.92,7.755,388.00,09/14/12
7.6825,7.7675,7.78,7.6625,1,113.00,09/13/12
7.825,7.71,7.8625,7.615,1,344.00,09/12/12
7.81,7.8225,7.86,7.7825,2,080.00,09/11/12
7.935,7.81,8.0075,7.79,2,437.00,09/10/12
7.95,7.95,8.0125,7.9,2,761.00,09/07/12
7.92,7.9725,8.0025,7.8725,2,463.00,09/06/12
8.055,7.8975,8.0725,7.89,6,967.00,09/05/12
8.05,8.07,8.1825,8,3,619.00,09/04/12
8.11,8.0275,8.1375,7.96,10,575.00,08/31/12
8.1075,8.115,8.19,8.07,43,400.00,08/30/12
7.8975,8.1025,8.12,7.8775,45,062.00,08/29/12
7.95,7.895,7.9875,7.8825,42,780.00,08/28/12
8.0625,7.945,8.11,7.94,30,261.00,08/27/12
8.085,8.0225,8.17,8,43,079.00,08/24/12
8.295,8.0875,8.3375,8.05,61,378.00,08/23/12
8.3025,8.3025,8.34,8.2275,48,487.00,08/22/12
8.1475,8.3125,8.325,8.135,48,575.00,08/21/12
7.99,8.1525,8.175,7.9875,58,243.00,08/20/12
7.96,7.985,8.045,7.935,50,963.00,08/17/12
7.935,7.9775,8.01,7.895,43,711.00,08/16/12
7.8,7.94,7.9625,7.78,68,485.00,08/15/12
7.8475,7.7975,7.905,7.7775,44,310.00,08/14/12
7.99,7.8275,8.045,7.7675,104,201.00,08/13/12
8.175,8,8.4375,7.9925,122,203.00,08/10/12
8.1,8.1825,8.26,8.1,98,970.00,08/09/12
7.9525,8.1075,8.1175,7.8775,84,422.00,08/08/12
8.01,7.96,8.0725,7.9225,72,075.00,08/07/12
8.0325,8.03,8.0775,7.93,52,885.00,08/06/12
7.94,8.1,8.175,7.87,55,135.00,08/03/12
8.03,7.94,8.085,7.8425,62,457.00,08/02/12
8.065,8.005,8.18,7.8225,77,532.00,08/01/12
8.19,8.065,8.2275,8.0525,67,837.00,07/31/12
8.01,8.2,8.23,7.9975,56,302.00,07/30/12
7.8125,7.985,8.01,7.765,53,102.00,07/27/12
7.905,7.8125,7.995,7.7625,61,142.00,07/26/12
7.9,7.945,8.0575,7.8175,64,094.00,07/25/12
8.14,7.9,8.155,7.74,72,407.00,07/24/12
8.23,8.14,8.24,7.9525,64,773.00,07/23/12
8.0675,8.245,8.2875,7.995,101,286.00,07/20/12
7.93,8.0775,8.1675,7.9025,95,466.00,07/19/12
7.8,7.95,7.97,7.635,83,008.00,07/18/12
7.9,7.795,7.965,7.67,75,603.00,07/17/12
7.5,7.7675,7.8025,7.4925,78,593.00,07/16/12
7.81,7.405,7.94,7.54,1,090.00,07/13/12
7.5775,7.7125,7.8275,7.5,2,167.00,07/12/12
7.605,7.5075,7.8525,7.3225,3,425.00,07/11/12
7.735,7.61,7.7775,7.575,3,246.00,07/10/12
7.5125,7.7525,7.8675,7.5125,3,957.00,07/09/12
7.645,7.4325,7.66,7.32,4,412.00,07/06/12
7.35,7.68,7.7675,7.325,7,082.00,07/05/12
7.025,7.1875,7.195,6.98,4,803.00,07/03/12
6.82,6.925,6.96,6.7975,7,066.00,07/02/12
6.53,6.725,6.7625,6.5,25,358.00,06/29/12
6.4925,6.52,6.63,6.44,60,844.00,06/28/12
6.455,6.495,6.7,6.4125,64,774.00,06/27/12
6.3375,6.46,6.5225,6.295,82,890.00,06/26/12
6.0275,6.31,6.31,6.0275,87,649.00,06/25/12
5.89,5.91,6.005,5.88,83,355.00,06/22/12
6.1,5.865,6.115,5.865,123,938.00,06/21/12
6.105,6.1175,6.1675,6.05,92,540.00,06/20/12
6.0275,6.125,6.17,6.0025,114,222.00,06/19/12
5.8475,5.995,6.0725,5.7625,113,666.00,06/18/12
6,5.795,6.05,5.7925,128,292.00,06/15/12
5.92,6.015,6.085,5.9175,127,766.00,06/14/12
5.8225,5.925,6.0175,5.755,176,618.00,06/13/12
5.95,5.84,5.99,5.755,123,727.00,06/12/12
5.985,5.92,6.0375,5.8875,110,489.00,06/11/12
0,5.98,0,0,,06/08/12
5.8575,5.94,6.015,5.845,133,193.00,06/07/12
5.6925,5.8625,5.865,5.69,109,840.00,06/06/12
5.68,5.675,5.7575,5.605,137,002.00,06/05/12
5.6025,5.68,5.6925,5.5775,78,535.00,06/04/12
0,5.515,0,0,,06/01/12
5.6,5.5525,5.64,5.5375,129,357.00,05/31/12
5.6375,5.595,5.6825,5.535,126,861.00,05/30/12
0,5.625,0,0,158,844.00,05/29/12
5.8,5.785,5.8375,5.57,129,534.00,05/25/12
5.8375,5.785,6.09,5.7675,168,045.00,05/24/12
6.06,6.035,6.11,5.885,153,670.00,05/23/12
6,5.97,6.3475,5.95,176,273.00,05/22/12
6.3225,6.33,6.445,6.2875,113,299.00,05/21/12
6.3025,6.355,6.385,6.195,152,635.00,05/18/12
6.24,6.25,6.265,6.1625,120,189.00,05/17/12
6.2,6.2,6.2075,5.9075,144,159.00,05/16/12
5.98,5.9725,5.9775,0,100,047.00,05/15/12
6.16,6.08,6.245,6.085,337.00,05/14/12
6.2225,6.08,6.295,6,1,610.00,05/11/12
6.385,6.255,6.525,6.21,1,444.00,05/10/12
6.4225,6.4125,6.6675,6.3975,1,243.00,05/09/12
6.7325,6.66,6.8575,6.6425,3,040.00,05/08/12
6.6325,6.65,6.6975,6.5875,3,898.00,05/07/12
6.52,6.6225,6.74,6.475,4,558.00,05/04/12
6.465,6.5075,6.54,6.4,3,030.00,05/03/12
6.56,6.4225,6.59,6.4025,5,785.00,05/02/12
6.5325,6.5975,6.655,6.51,11,984.00,05/01/12
6.54,6.6025,6.61,6.44,22,454.00,04/30/12
6.4925,6.53,6.555,6.2425,70,454.00,04/27/12
6.235,6.24,6.25,6.0975,83,409.00,04/26/12
6.1525,6.11,6.2725,6.105,81,016.00,04/25/12
6.2175,6.1825,6.32,6.155,67,637.00,04/24/12
6.195,6.225,6.225,6.1025,47,789.00,04/23/12
6.255,6.125,6.285,6.095,81,739.00,04/20/12
6.21,6.21,6.23,6.035,90,553.00,04/19/12
6.02,6.0175,6.1825,5.995,161,461.00,04/18/12
6.165,6.1675,6.28,6.1575,105,874.00,04/17/12
6.23,6.2325,6.29,6.21,110,986.00,04/16/12
6.28,6.2925,6.4175,6.2425,159,523.00,04/13/12
6.39,6.375,6.445,6.365,156,175.00,04/12/12
6.36,6.36,6.3975,6.31,160,124.00,04/11/12
6.345,6.3475,6.5375,6.345,205,031.00,04/10/12
6.495,6.49,6.6425,6.485,123,825.00,04/09/12
0,6.5825,0,0,,04/06/12
6.58,6.5825,6.6325,6.5475,115,901.00,04/05/12
6.5575,6.5675,6.6375,6.5075,135,103.00,04/04/12
6.6025,6.5825,6.6575,6.52,163,107.00,04/03/12
6.55,6.55,6.595,6.465,184,832.00,04/02/12
6.44,6.44,6.44,6.04,206,696.00,03/30/12
6.06,6.04,6.235,6.03,184,927.00,03/29/12
6.2,6.2025,6.3475,6.19,168,937.00,03/28/12
6.31,6.3075,6.445,6.305,134,788.00,03/27/12
6.3775,6.3775,6.56,6.3725,166,210.00,03/26/12
6.45,6.465,6.52,6.4225,90,807.00,03/23/12
6.45,6.445,6.475,6.3675,116,993.00,03/22/12
6.42,6.42,6.51,6.415,121,138.00,03/21/12
6.475,6.475,6.635,6.4325,175,022.00,03/20/12
6.635,6.635,6.7575,6.62,106,446.00,03/19/12
6.7225,6.73,6.7375,6.6575,114,697.00,03/16/12
6.685,6.69,6.73,0,160,363.00,03/15/12
6.7225,6.695,6.77,6.65,1,487.00,03/14/12
6.75,6.74,6.785,6.685,1,725.00,03/13/12
6.53,6.715,6.72,6.525,1,937.00,03/12/12
6.465,6.54,6.6075,6.42,1,398.00,03/09/12
6.4875,6.45,6.4875,6.3925,4,935.00,03/08/12
