dates,Open,High,Low,Close,Volume,OpenInt,TotalOpenInt
6/16/14,444.25,449.5,440.25,441,127960,329725,1416575
6/17/14,440.75,441.5,435.5,438.75,128964,301442,1416959
6/18/14,438.5,443.75,438.5,441.5,109891,279280,1406179
6/19/14,441,450.75,441,450.5,95337,258381,1399007
6/20/14,449.75,453.75,446.25,453.25,117242,231544,1396970
6/23/14,452.5,457.75,444,444.5,112310,193279,1365438
6/24/14,444.75,445,439.5,443,113223,165944,1367726
6/25/14,443,443,440,441,108660,141905,1362699
6/26/14,441.5,446,440.75,442.75,135829,101760,1336578
6/27/14,442.25,444.5,440,443,121751,66673,1319614
6/30/14,442.25,443.75,422.5,424.25,111681,24876,1287360
7/1/14,423.75,423.75,416,422.75,32988,16307,1288682
7/2/14,423,423.25,416.25,418.5,9735,13373,1281646
7/3/14,418.75,420.25,416.25,417,6362,10512,1286835
7/4/14,418.75,420.25,416.25,417,0,0,0
7/7/14,412.25,413.25,405.5,409.25,3041,9355,1289324
7/8/14,410.5,411,407.25,408.25,2821,8074,1298083
7/9/14,408.75,408.75,400.75,404,3811,5778,1306608
7/10/14,404,406,399.25,400.5,3041,3708,1310910
7/11/14,400.5,403.5,394,399.75,2865,1689,1310511
7/14/14,397.75,408.75,390,390.25,1990,421,1321611
